239	1	1162	G15	52	4	117.7191	24.05150272
240	4	1129	G15	51	5	117.83096	24.17695117
241	2	1129	G15	51	5	117.83096	24.17695117
242	3	1129	G15	51	5	117.83096	24.17695117
243	1	1129	G15	51	5	117.83096	24.17695117
244	1	1474	S35	4	3	118.7750484	25.72823196
245	2	1474	S35	4	3	118.7750484	25.72823196
246	3	1474	S35	4	3	118.7750484	25.72823196
247	4	1474	S35	4	3	118.7750484	25.72823196
248	5	1474	S35	4	3	118.7750484	25.72823196
249	6	1474	S35	4	3	118.7750484	25.72823196
250	1	1475	S35	3	4	118.9089308	25.83441028
251	3	1475	S35	3	4	118.9089308	25.83441028
252	5	1475	S35	3	4	118.9089308	25.83441028
2366	7	1031	G15	44	12	118.070412	24.62310987
2367	5	1031	G15	44	12	118.070412	24.62310987
2368	3	1031	G15	44	12	118.070412	24.62310987
2369	1	1031	G15	44	12	118.070412	24.62310987
321	4	1396	G1514	0	18	119.7138417	26.84033552
2370	7	45726	G15	38	18	118.5030551	24.79952733
322	2	1396	G1514	0	18	119.7138417	26.84033552
2371	5	45726	G15	38	18	118.5030551	24.79952733
2372	3	45726	G15	38	18	118.5030551	24.79952733
2373	1	45726	G15	38	18	118.5030551	24.79952733
2374	8	45726	G15	38	18	118.5030551	24.79952733
327	4	1377	G15	5	51	120.1476461	26.93872102
2375	6	45726	G15	38	18	118.5030551	24.79952733
328	2	1377	G15	5	51	120.1476461	26.93872102
2376	4	45726	G15	38	18	118.5030551	24.79952733
329	3	1378	G15	3	53	120.2439209	27.09472216
2377	2	45726	G15	38	18	118.5030551	24.79952733
330	1	1378	G15	3	53	120.2439209	27.09472216
2378	7	45727	G15	41	15	118.3004679	24.67672249
331	4	1378	G15	3	53	120.2439209	27.09472216
2379	5	45727	G15	41	15	118.3004679	24.67672249
332	2	1378	G15	3	53	120.2439209	27.09472216
2380	3	45727	G15	41	15	118.3004679	24.67672249
333	3	1379	G15	1	55	120.2245937	27.27822351
2381	1	45727	G15	41	15	118.3004679	24.67672249
334	1	1379	G15	1	55	120.2245937	27.27822351
2382	8	45727	G15	41	15	118.3004679	24.67672249
335	4	1379	G15	1	55	120.2245937	27.27822351
2383	6	45727	G15	41	15	118.3004679	24.67672249
336	2	1379	G15	1	55	120.2245937	27.27822351
2384	4	45727	G15	41	15	118.3004679	24.67672249
337	3	1380	G15	0	56	120.2231117	27.30416298
2385	2	45727	G15	41	15	118.3004679	24.67672249
2386	7	1032	G15	40	16	118.411495	24.72066467
338	1	1380	G15	0	56	120.2231117	27.30416298
2387	5	1032	G15	40	16	118.411495	24.72066467
339	4	1380	G15	0	56	120.2231117	27.30416298
2388	3	1032	G15	40	16	118.411495	24.72066467
340	2	1380	G15	0	56	120.2231117	27.30416298
2389	1	1032	G15	40	16	118.411495	24.72066467
341	3	1381	G15	4	52	120.2074863	27.00062782
2390	8	922	G15	43	13	118.09851	24.64742277
342	1	1381	G15	4	52	120.2074863	27.00062782
2391	6	922	G15	43	13	118.09851	24.64742277
343	4	1382	G15	4	52	120.2268925	27.03428807
2392	4	922	G15	43	13	118.09851	24.64742277
344	2	1382	G15	4	52	120.2268925	27.03428807
2393	2	922	G15	43	13	118.09851	24.64742277
2394	3	45515	G72	8	17	118.2320091	25.29266712
2395	1	45515	G72	8	17	118.2320091	25.29266712
2396	4	45515	G72	8	17	118.2320091	25.29266712
2397	2	45515	G72	8	17	118.2320091	25.29266712
357	1	1385	G15	21	35	119.4787516	25.96514541
358	3	1385	G15	21	35	119.4787516	25.96514541
359	2	1386	G15	21	35	119.4780665	25.96460138
360	4	1386	G15	21	35	119.4780665	25.96460138
367	1	1389	G15	16	41	119.4955291	26.35135228
368	3	1389	G15	16	41	119.4955291	26.35135228
369	2	1390	G15	16	41	119.4955291	26.35135228
370	4	1390	G15	16	41	119.4955291	26.35135228
371	6	1214	S35	4	3	118.7175376	25.57257259
372	5	1219	S35	5	2	118.7105947	25.56122492
373	6	1219	S35	5	2	118.7105947	25.56122492
374	5	1414	S35	5	2	118.7128579	25.5360609
375	6	1414	S35	5	2	118.7128579	25.5360609
376	5	1415	S35	6	1	118.6836699	25.43235716
377	6	1415	S35	6	1	118.6836699	25.43235716
378	5	1416	S35	6	1	118.6698571	25.40521159
379	6	1416	S35	6	1	118.6698571	25.40521159
380	5	1413	S35	4	3	118.7354242	25.65005754
381	6	1413	S35	4	3	118.7354242	25.65005754
386	3	1392	G15	11	45	119.5755797	26.71456175
387	1	1392	G15	11	45	119.5755797	26.71456175
388	4	1392	G15	11	45	119.5755797	26.71456175
389	2	1392	G15	11	45	119.5755797	26.71456175
394	3	1394	G15	8	48	119.7512882	26.83484555
395	1	1394	G15	8	48	119.7512882	26.83484555
396	4	1395	G15	8	48	119.7345688	26.83691642
397	2	1395	G15	8	48	119.7345688	26.83691642
398	3	1396	G1514	0	18	119.7138417	26.84033552
399	1	1396	G1514	0	18	119.7138417	26.84033552
400	4	1019	G15	56	0	117.340391	23.77046056
401	1	1019	G15	56	0	117.340391	23.77046056
402	2	1020	G15	55	1	117.385258	23.88551767
403	3	1020	G15	55	1	117.385258	23.88551767
404	1	1020	G15	55	1	117.385258	23.88551767
408	1	1417	S35	7	0	118.6399715	25.35268305
409	2	1417	S35	7	0	118.6399715	25.35268305
410	3	1417	S35	7	0	118.6399715	25.35268305
411	4	1417	S35	7	0	118.6399715	25.35268305
444	1	1419	G70	12	8	117.8124674	26.42910114
445	2	1308	G15	14	42	119.5005416	26.4695024
454	2	1407	G15	19	37	119.4974415	26.05575718
455	4	1407	G15	19	37	119.4974415	26.05575718
456	3	1408	G15	19	37	119.4974546	26.05587311
457	1	1408	G15	19	37	119.4974546	26.05587311
458	1	1384	G15	21	35	119.4883185	25.97284656
459	3	1384	G15	21	35	119.4883185	25.97284656
496	4	1350	G70	8	11	118.4857694	26.27151536
497	3	1219	S35	5	2	118.7105947	25.56122492
498	4	1219	S35	5	2	118.7105947	25.56122492
499	1	1413	S35	4	3	118.7354242	25.65005754
500	2	1413	S35	4	3	118.7354242	25.65005754
501	3	1413	S35	4	3	118.7354242	25.65005754
502	4	1413	S35	4	3	118.7354242	25.65005754
503	1	1414	S35	5	2	118.7128579	25.5360609
504	2	1414	S35	5	2	118.7128579	25.5360609
505	3	1414	S35	5	2	118.7128579	25.5360609
506	4	1414	S35	5	2	118.7128579	25.5360609
507	1	1415	S35	6	1	118.6836699	25.43235716
508	2	1415	S35	6	1	118.6836699	25.43235716
509	3	1415	S35	6	1	118.6836699	25.43235716
510	4	1415	S35	6	1	118.6836699	25.43235716
511	1	1416	S35	6	1	118.6698571	25.40521159
512	2	1416	S35	6	1	118.6698571	25.40521159
513	3	1416	S35	6	1	118.6698571	25.40521159
514	4	1416	S35	6	1	118.6698571	25.40521159
519	1	1420	G15	45	11	117.9971418	24.58540371
520	3	1420	G15	45	11	117.9971418	24.58540371
521	5	1420	G15	45	11	117.9971418	24.58540371
522	7	1420	G15	45	11	117.9971418	24.58540371
523	2	1420	G15	45	11	117.9971418	24.58540371
524	4	1420	G15	45	11	117.9971418	24.58540371
525	6	1420	G15	45	11	117.9971418	24.58540371
526	8	1420	G15	45	11	117.9971418	24.58540371
563	2	1322	G1514	18	0	117.8668025	27.91031044
564	3	1323	G1514	18	0	117.9247961	27.82300999
565	1	1323	G1514	18	0	117.9247961	27.82300999
566	4	1324	G1514	18	0	117.9174766	27.82939863
567	2	1324	G1514	18	0	117.9174766	27.82939863
568	3	1325	G1514	18	0	117.863298	27.91376031
569	1	1325	G1514	18	0	117.863298	27.91376031
570	3	1326	G1514	18	0	117.8562489	27.92063156
571	1	1326	G1514	18	0	117.8562489	27.92063156
572	4	1327	G1514	18	0	117.8597737	27.91719826
573	2	1327	G1514	18	0	117.8597737	27.91719826
574	4	1328	G1514	18	0	117.8527232	27.92405493
575	2	1328	G1514	18	0	117.8527232	27.92405493
576	2	1352	G25	15	14	117.7708428	26.39670591
577	4	1329	G70	7	12	118.705622	26.19204581
578	2	1329	G70	7	12	118.705622	26.19204581
579	4	1330	G70	5	14	119.0606342	26.15769722
580	2	1330	G70	5	14	119.0606342	26.15769722
581	3	1331	G70	1	18	119.3313695	25.94982424
582	1	1331	G70	1	18	119.3313695	25.94982424
583	3	1332	G70	2	17	119.1823664	26.04162802
584	1	1332	G70	2	17	119.1823664	26.04162802
605	2	1340	G70	7	12	118.6549168	26.18639974
606	4	1340	G70	7	12	118.6549168	26.18639974
607	2	1341	G70	7	12	118.6217683	26.22037151
608	4	1341	G70	7	12	118.6217683	26.22037151
609	4	45570	G70	6	13	118.7579276	26.1688851
610	2	45570	G70	6	13	118.7579276	26.1688851
611	3	45571	G70	7	12	118.6451924	26.19624999
612	1	45571	G70	7	12	118.6451924	26.19624999
613	4	45573	G70	7	12	118.5348155	26.29164249
614	2	45573	G70	7	12	118.5348155	26.29164249
615	4	45575	G70	7	12	118.5348155	26.29164249
616	2	45575	G70	7	12	118.5348155	26.29164249
617	3	45576	G70	7	12	118.5348155	26.29164249
618	1	45576	G70	7	12	118.5348155	26.29164249
631	3	1352	G25	15	14	117.7708428	26.39670591
632	1	1352	G25	15	14	117.7708428	26.39670591
633	4	1349	G70	5	14	118.8721696	26.18165055
634	2	1349	G70	5	14	118.8721696	26.18165055
635	4	1352	G25	15	14	117.7708428	26.39670591
636	3	1316	G1514	17	1	118.0055452	27.77446986
637	1	1316	G1514	17	1	118.0055452	27.77446986
638	4	1316	G1514	17	1	118.0055452	27.77446986
639	2	1316	G1514	17	1	118.0055452	27.77446986
640	4	1317	G1514	17	1	118.003821	27.77546679
641	2	1317	G1514	17	1	118.003821	27.77546679
642	3	1318	G1514	18	0	117.9425666	27.81542375
643	1	1318	G1514	18	0	117.9425666	27.81542375
644	4	1319	G1514	18	0	117.9406602	27.815823
645	2	1319	G1514	18	0	117.9406602	27.815823
646	3	1320	G1514	18	0	117.9124574	27.83763118
647	1	1320	G1514	18	0	117.9124574	27.83763118
648	4	1320	G1514	18	0	117.9124574	27.83763118
649	2	1320	G1514	18	0	117.9124574	27.83763118
650	3	1321	G1514	18	0	117.8760606	27.89949637
651	1	1321	G1514	18	0	117.8760606	27.89949637
652	3	1322	G1514	18	0	117.8668025	27.91031044
653	1	1322	G1514	18	0	117.8668025	27.91031044
654	4	1322	G1514	18	0	117.8668025	27.91031044
657	2	1091	G70	6	13	118.8168375	26.17972752
658	2	1350	G70	8	11	118.4857694	26.27151536
659	2	1219	S35	5	2	118.7105947	25.56122492
660	4	1308	G15	14	42	119.5005416	26.4695024
664	2	45593	S35	0	7	119.2313529	25.96024283
665	4	45593	S35	0	7	119.2313529	25.96024283
666	6	45593	S35	0	7	119.2313529	25.96024283
682	5	1214	S35	4	3	118.7175376	25.57257259
703	1	1338	G70	7	12	118.6555851	26.18572274
704	3	1338	G70	7	12	118.6555851	26.18572274
705	1	1339	G70	7	12	118.6222526	26.21961089
706	3	1339	G70	7	12	118.6222526	26.21961089
707	3	1278	G1514	4	14	119.1050949	27.12007028
708	1	1278	G1514	4	14	119.1050949	27.12007028
711	4	1365	G1514	4	14	119.1010614	27.12266139
712	2	1365	G1514	4	14	119.1010614	27.12266139
713	3	1370	G1514	6	12	118.9324667	27.18489737
714	1	1370	G1514	6	12	118.9324667	27.18489737
715	2	1371	G1514	6	12	118.926828	27.18685621
716	4	1371	G1514	6	12	118.926828	27.18685621
717	1	1372	G1514	6	12	118.7910652	27.33210917
718	3	1372	G1514	6	12	118.7910652	27.33210917
719	2	1372	G1514	6	12	118.7910652	27.33210917
720	4	1372	G1514	6	12	118.7910652	27.33210917
721	3	1189	G1514	6	12	118.9078925	27.1947346
722	1	1189	G1514	6	12	118.9078925	27.1947346
723	2	1373	G1514	9	9	118.4174092	27.47409962
724	4	1373	G1514	9	9	118.4174092	27.47409962
725	1	1373	G1514	9	9	118.4174092	27.47409962
726	3	1373	G1514	9	9	118.4174092	27.47409962
753	4	1255	G1514	4	14	119.2361035	27.08217619
754	1	1256	G1514	4	14	119.2361035	27.08217619
755	2	1260	G76	7	11	117.0516658	25.02907877
756	1	1261	G76	7	11	117.0560941	25.0254659
757	2	1261	G76	7	11	117.0560941	25.0254659
758	1	1262	G76	6	12	117.1353292	24.92352934
759	2	1262	G76	6	12	117.1353292	24.92352934
760	1	1263	G76	6	12	117.1540256	24.9188835
761	2	1263	G76	6	12	117.1540256	24.9188835
762	1	1264	G76	6	12	117.1977695	24.90164495
763	2	1264	G76	6	12	117.1977695	24.90164495
764	1	1265	G76	6	12	117.2039012	24.89870002
765	2	1265	G76	6	12	117.2039012	24.89870002
766	1	1184	G1514	4	14	119.3048356	27.07314612
767	3	1184	G1514	4	14	119.3048356	27.07314612
768	2	1184	G1514	4	14	119.3048356	27.07314612
769	4	1184	G1514	4	14	119.3048356	27.07314612
770	2	1266	G1514	3	15	119.3754571	27.05673959
771	4	1266	G1514	3	15	119.3754571	27.05673959
772	1	1267	G1514	3	15	119.3754571	27.05673959
773	3	1267	G1514	3	15	119.3754571	27.05673959
774	2	1268	G1514	3	15	119.3588245	27.06262154
775	4	1268	G1514	3	15	119.3588245	27.06262154
776	1	1269	G1514	3	15	119.3588245	27.06262154
777	3	1269	G1514	3	15	119.3588245	27.06262154
778	1	1270	G1514	3	15	119.4371919	27.03569832
779	3	1270	G1514	3	15	119.4371919	27.03569832
780	2	1271	G1514	3	15	119.4441052	27.03609153
781	4	1271	G1514	3	15	119.4441052	27.03609153
786	1	1274	G1514	6	12	118.8462309	27.31272857
787	3	1274	G1514	6	12	118.8462309	27.31272857
788	3	1275	G1514	6	12	118.8431446	27.31619709
789	1	1275	G1514	6	12	118.8431446	27.31619709
792	3	1310	G1514	3	15	119.5505548	27.04264533
793	2	1310	G1514	3	15	119.5505548	27.04264533
794	4	1310	G1514	3	15	119.5505548	27.04264533
795	1	1183	G1514	4	15	119.3237358	27.06779086
796	3	1183	G1514	4	15	119.3237358	27.06779086
797	2	1183	G1514	4	15	119.3237358	27.06779086
798	4	1183	G1514	4	15	119.3237358	27.06779086
807	1	1280	G15	19	37	119.4887612	26.03046703
808	3	1280	G15	19	37	119.4887612	26.03046703
809	2	1279	G15	19	37	119.4901888	26.03250375
810	4	1279	G15	19	37	119.4901888	26.03250375
813	3	1174	S35	3	4	118.849246	25.77071261
815	5	1174	S35	3	4	118.849246	25.77071261
819	1	1282	G15	51	5	117.7213417	24.05745473
820	1	1259	G76	8	10	117.018578	25.05190518
821	2	1259	G76	8	10	117.018578	25.05190518
822	1	1259	G76	8	10	117.018578	25.05190518
823	2	1259	G76	8	10	117.018578	25.05190518
824	1	1260	G76	7	11	117.0516658	25.02907877
825	1	1283	G1514	2	16	119.6141094	27.05963346
826	3	1283	G1514	2	16	119.6141094	27.05963346
827	2	1284	G1514	2	16	119.6205753	27.06148391
828	4	1284	G1514	2	16	119.6205753	27.06148391
829	3	1285	G1514	0	18	119.6701766	26.91979642
830	1	1285	G1514	0	18	119.6701766	26.91979642
831	4	1285	G1514	0	18	119.6701766	26.91979642
832	2	1285	G1514	0	18	119.6701766	26.91979642
833	3	1286	G1514	0	18	119.6800467	26.95230474
834	1	1286	G1514	0	18	119.6800467	26.95230474
835	4	1286	G1514	0	18	119.6800467	26.95230474
836	2	1286	G1514	0	18	119.6800467	26.95230474
837	3	1287	G1514	1	17	119.6787895	27.03283876
838	1	1287	G1514	1	17	119.6787895	27.03283876
839	4	1287	G1514	1	17	119.6787895	27.03283876
840	2	1287	G1514	1	17	119.6787895	27.03283876
841	2	1288	G1514	4	14	119.2392114	27.07730796
842	4	1288	G1514	4	14	119.2392114	27.07730796
843	1	1254	G1514	4	14	119.2392114	27.07730796
844	3	1254	G1514	4	14	119.2392114	27.07730796
845	2	1255	G1514	4	14	119.2361035	27.08217619
846	2	1191	G1514	6	12	119.0004242	27.16964741
847	4	1191	G1514	6	12	119.0004242	27.16964741
848	3	1193	G25	28	1	116.4043327	25.07768861
849	1	1193	G25	28	1	116.4043327	25.07768861
850	3	1194	G25	28	1	116.4056561	25.07831545
851	1	1194	G25	28	1	116.4056561	25.07831545
868	3	1291	G25	27	2	116.4195826	25.11623148
869	3	1308	G15	14	42	119.5005416	26.4695024
870	1	1307	G15	12	45	119.5484865	26.63726189
871	4	1307	G15	12	45	119.5484865	26.63726189
872	5	1308	G15	14	42	119.5005416	26.4695024
873	1	1308	G15	14	42	119.5005416	26.4695024
874	4	1091	G70	6	13	118.8168375	26.17972752
875	2	1307	G15	12	45	119.5484865	26.63726189
876	3	1256	G1514	4	14	119.2361035	27.08217619
877	2	1257	G1514	4	14	119.2161665	27.08648886
878	4	1257	G1514	4	14	119.2161665	27.08648886
879	1	1258	G1514	4	14	119.2161665	27.08648886
880	3	1258	G1514	4	14	119.2161665	27.08648886
881	1	1309	G1514	1	17	119.676312	27.05141905
882	3	1309	G1514	1	17	119.676312	27.05141905
883	2	1309	G1514	1	17	119.676312	27.05141905
884	4	1309	G1514	1	17	119.676312	27.05141905
885	1	1310	G1514	3	15	119.5505548	27.04264533
886	1	1210	G1514	8	10	118.5360368	27.42135085
887	3	1210	G1514	8	10	118.5360368	27.42135085
888	2	1211	G1514	10	8	118.2376979	27.44740116
889	4	1211	G1514	10	8	118.2376979	27.44740116
890	3	1211	G1514	10	8	118.2376979	27.44740116
891	1	1211	G1514	10	8	118.2376979	27.44740116
892	1	926	G1514	10	8	118.1965709	27.45684929
893	3	926	G1514	10	8	118.1965709	27.45684929
894	2	926	G1514	10	8	118.1965709	27.45684929
895	4	926	G1514	10	8	118.1965709	27.45684929
896	2	1136	G1514	7	11	118.7253568	27.36004346
897	4	1136	G1514	7	11	118.7253568	27.36004346
898	1	1136	G1514	7	11	118.7253568	27.36004346
899	3	1136	G1514	7	11	118.7253568	27.36004346
900	2	1137	G1514	7	11	118.6913715	27.3615267
901	4	1137	G1514	7	11	118.6913715	27.3615267
902	1	1137	G1514	7	11	118.6913715	27.3615267
903	3	1137	G1514	7	11	118.6913715	27.3615267
904	3	1368	G1514	4	14	119.0840639	27.14268345
905	1	1368	G1514	4	14	119.0840639	27.14268345
906	4	1368	G1514	4	14	119.0840639	27.14268345
907	2	1368	G1514	4	14	119.0840639	27.14268345
908	3	1185	G1514	4	14	119.0764335	27.14902653
909	1	1185	G1514	4	14	119.0764335	27.14902653
910	4	1185	G1514	4	14	119.0764335	27.14902653
911	2	1185	G1514	4	14	119.0764335	27.14902653
912	3	1186	G1514	6	12	118.8950501	27.22590074
913	1	1186	G1514	6	12	118.8950501	27.22590074
914	4	1186	G1514	6	12	118.8950501	27.22590074
915	2	1186	G1514	6	12	118.8950501	27.22590074
916	3	1276	G1514	4	14	119.0923016	27.12782585
917	1	1276	G1514	4	14	119.0923016	27.12782585
918	4	1276	G1514	4	14	119.0923016	27.12782585
919	2	1276	G1514	4	14	119.0923016	27.12782585
920	3	1187	G1514	6	12	118.8922829	27.23697845
921	3	1369	G1514	6	12	118.9491128	27.17908247
922	1	1369	G1514	6	12	118.9491128	27.17908247
923	1	1187	G1514	6	12	118.8922829	27.23697845
924	4	1188	G1514	6	12	118.8885674	27.24193603
925	2	1188	G1514	6	12	118.8885674	27.24193603
926	3	1190	G1514	6	12	118.899464	27.20666807
927	1	1190	G1514	6	12	118.899464	27.20666807
928	4	1369	G1514	6	12	118.9491128	27.17908247
929	2	1369	G1514	6	12	118.9491128	27.17908247
930	1	1191	G1514	6	12	119.0004242	27.16964741
931	3	1191	G1514	6	12	119.0004242	27.16964741
932	4	1192	G1514	6	12	118.8983923	27.21135017
933	2	1192	G1514	6	12	118.8983923	27.21135017
934	3	1305	G25	27	3	116.4656366	25.22108182
935	1	1305	G25	27	3	116.4656366	25.22108182
936	4	1305	G25	27	3	116.4656366	25.22108182
937	2	1305	G25	27	3	116.4656366	25.22108182
939	2	1204	G70	12	7	117.7115598	26.59788894
940	4	1193	G25	28	1	116.4043327	25.07768861
941	2	1193	G25	28	1	116.4043327	25.07768861
942	4	1194	G25	28	1	116.4056561	25.07831545
943	2	1194	G25	28	1	116.4056561	25.07831545
948	3	1306	G25	26	3	116.6174311	25.36083473
949	1	1306	G25	26	3	116.6174311	25.36083473
950	4	1306	G25	26	3	116.6174311	25.36083473
951	2	1306	G25	26	3	116.6174311	25.36083473
952	1	1220	G70	14	5	117.4634643	26.82977267
953	4	1204	G70	12	7	117.7115598	26.59788894
954	1	1205	G70	12	7	117.7049283	26.59999298
955	3	1205	G70	12	7	117.7049283	26.59999298
956	3	1206	G15	10	46	119.6556111	26.80691171
957	1	1206	G15	10	46	119.6556111	26.80691171
958	3	1207	G15	10	46	119.6559634	26.80690176
959	1	1207	G15	10	46	119.6559634	26.80690176
960	4	1208	G15	2	54	120.2574415	27.22596846
961	2	1208	G15	2	54	120.2574415	27.22596846
962	4	1209	G15	2	54	120.2649733	27.20635128
963	2	1209	G15	2	54	120.2649733	27.20635128
968	4	975	G1514	10	8	118.2093241	27.45209928
969	2	1374	G1514	10	8	118.3287076	27.42662838
970	4	1374	G1514	10	8	118.3287076	27.42662838
971	1	1374	G1514	10	8	118.3287076	27.42662838
972	3	1374	G1514	10	8	118.3287076	27.42662838
973	2	1366	G1514	8	10	118.6160092	27.38258692
974	4	1366	G1514	8	10	118.6160092	27.38258692
975	1	1366	G1514	8	10	118.6160092	27.38258692
976	3	1366	G1514	8	10	118.6160092	27.38258692
977	1	1367	G1514	8	10	118.5764606	27.4008856
978	3	1367	G1514	8	10	118.5764606	27.4008856
979	4	1367	G1514	8	10	118.5764606	27.4008856
980	2	1367	G1514	8	10	118.5764606	27.4008856
981	2	1123	G1514	8	10	118.557536	27.41071343
982	4	1123	G1514	8	10	118.557536	27.41071343
983	1	1123	G1514	8	10	118.557536	27.41071343
984	3	1123	G1514	8	10	118.557536	27.41071343
985	2	1210	G1514	8	10	118.5360368	27.42135085
986	4	1210	G1514	8	10	118.5360368	27.42135085
987	1	1059	G70	8	11	118.4866941	26.27189928
988	3	1214	S35	4	3	118.7175376	25.57257259
989	1	1219	S35	5	2	118.7105947	25.56122492
990	3	1307	G15	12	45	119.5484865	26.63726189
991	1	1214	S35	4	3	118.7175376	25.57257259
992	4	1214	S35	4	3	118.7175376	25.57257259
